Wikipedia_movie_ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,nb_languages,nb_country,nb_genre,Movie_language,FirstLanguage_Name,SecondLanguage_Name,FirstCountry_Name,SecondCountry_Name
19200837,/m/04lf5n7,Crazylegs,1953-11-15 00:00:00+00:00,,87.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Biographical film', 'Drama']",1,1,2,['English '],English ,,United States of America,
35726787,/m/0jt3pvf,Onamalu,2012-06-22 00:00:00+00:00,,,"{""/m/09s02"": ""Telugu language""}",['India'],['Drama'],1,1,1,['Telugu '],Telugu ,,India,
9577780,/m/02pknl8,Sakkarakatti,2007-01-01 00:00:00+00:00,,,"{""/m/07c9s"": ""Tamil Language""}",['India'],"['Musical', 'Romance Film']",1,1,2,['Tamil '],Tamil ,,India,
8719979,/m/027g6m5,Wetherby,1985-01-01 00:00:00+00:00,1299985.0,103.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Thriller', 'Mystery', 'Drama', 'Indie']",1,1,4,['English '],English ,,United Kingdom,
3158499,/m/08w51z,Juice,1992-01-17 00:00:00+00:00,20146880.0,94.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Thriller', 'Horror', 'Action/Adventure', 'Drama', 'Crime Thriller', 'Action']",1,1,7,['English '],English ,,United States of America,
32710519,/m/0h3mx6f,My Little Pony: A Very Pony Place,2007-02-06 00:00:00+00:00,,45.0,{},,['Animation'],0,0,1,,,,,
19289655,/m/04lf53r,...Va man dar khoshbakhti-e shirin be donya amadam!,,,15.0,"{""/m/032f6"": ""Persian Language""}",['Iran'],['Short Film'],1,1,1,['Persian '],Persian ,,Iran,
26554437,/m/0bh6zg4,Hall Pass,2011-02-24 00:00:00+00:00,83160734.0,109.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",1,1,3,['English '],English ,,United States of America,
31865461,/m/0gtv2y3,Keiko,,,119.0,{},['Japan'],['Japanese Movies'],0,1,1,,,,Japan,
31156267,/m/0gh8bfc,Preethi,1972-01-01 00:00:00+00:00,,,{},['India'],,0,1,0,,,,India,
22578492,/m/04tm9x4,La Fille de Monaco,2008-08-20 00:00:00+00:00,599595.0,95.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/06b_j"": ""Russian Language""}",['France'],"['Comedy film', 'Drama']",1,1,2,['French '],French ,,France,
24213425,/m/07kcbnx,Song of Old Wyoming,1945-10-12 00:00:00+00:00,,65.0,{},['United States of America'],"['Western', 'Romance Film']",0,1,2,,,,United States of America,
4600218,/m/0cbymz,Gymkata,1985-01-01 00:00:00+00:00,5730596.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Action', 'Martial Arts Film', 'Adventure']",1,1,4,['English '],English ,,United States of America,
34201640,/m/0hzmwqr,The Lady Refuses,1931-03-08 00:00:00+00:00,,72.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romance Film', 'Drama']",1,1,2,['English '],English ,,United States of America,
31404359,/m/0g55blx,The Son of No One,2011-07-09 00:00:00+00:00,30680.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Crime Fiction', 'Drama']",1,1,3,['English '],English ,,United States of America,
20663735,/m/051zjwb,Narasimham,2000-01-01 00:00:00+00:00,,175.0,"{""/m/0999q"": ""Malayalam Language""}",['India'],"['Musical', 'Action', 'Drama', 'Bollywood']",1,1,4,['Malayalam '],Malayalam ,,India,
33462582,/m/0h97zdq,The British Guide to Showing Off,2011-07-02 00:00:00+00:00,,98.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['LGBT', 'Comedy film', 'Drama', 'Fantasy', 'Biographical film', 'Documentary']",1,1,6,['English '],English ,,United Kingdom,
4658785,/m/0cfw53,One Night in Paris,2002-01-01 00:00:00+00:00,,117.0,"{""/m/02h40lc"": ""English Language""}",['France'],,1,1,0,['English '],English ,,France,
30528086,/m/0g9xlv4,Hello Stranger,,,,{},,"['Romance Film', 'Comedy film']",0,0,2,,,,,
20921173,/m/05b4ryl,The Age of Insects,,,,{},['United States of America'],"['Sci-Fi Horror', 'Comedy']",0,1,2,,,,United States of America,
1853602,/m/0614yq,Troll,1986-01-17 00:00:00+00:00,5450815.0,82.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Italy']","['Horror', 'Family Film', 'Fantasy', 'Adventure', 'Mystery']",1,2,5,['English '],English ,,United States of America,Italy
327427,/m/01wb95,The Greatest Story Ever Told,1965-02-15 00:00:00+00:00,12000000.0,260.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Christian film', 'Biography', 'Costume drama', 'Family Drama', 'Epic', 'Hagiography', 'Period piece', 'Drama', 'Family Film']",1,1,9,['English '],English ,,United States of America,
7948938,/m/026l36n,Prodigal Son,1982-01-01 00:00:00+00:00,,100.0,"{""/m/012w70"": ""Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/0459q4"": ""Standard Cantonese""}",['Hong Kong'],"['Action/Adventure', 'Action', 'Martial Arts Film', 'Chinese Movies', 'World cinema']",1,1,5,['Cantonese'],Cantonese,,Hong Kong,
1432855,/m/0513nd,Hakuchi,1951-05-23 00:00:00+00:00,,166.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"['Romantic drama', 'Melodrama', 'Japanese Movies', 'Epic']",1,1,4,['Japanese '],Japanese ,,Japan,
8991887,/m/027sm0m,Attack of the Killer Hog,2000-12-01 00:00:00+00:00,,107.0,"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language"", ""/m/06nm1"": ""Spanish Language""}",['Argentina'],['Horror'],1,1,1,['Spanish '],Spanish ,,Argentina,
15189343,/m/03hlc68,The Raging Tide,1951-11-01 00:00:00+00:00,,93.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Crime Fiction', 'Drama', 'Black-and-white', 'Film noir']",1,1,5,['English '],English ,,United States of America,
19908609,/m/04qbrjq,Stanley,2000-06-07 00:00:00+00:00,,7.0,{},['United Kingdom'],"['Stop motion', 'Short Film', 'Silent film', 'Drama']",0,1,4,,,,United Kingdom,
4061041,/m/0bg324,The Magic Box,1951-01-01 00:00:00+00:00,,118.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Biographical film', 'Drama']",1,1,2,['English '],English ,,United Kingdom,
35065476,/m/0j65hf7,Bheema Theeradalli,2012-04-06 00:00:00+00:00,,,"{""/m/09bnf"": ""Kannada Language""}",['India'],"['Biographical film', 'Action']",1,1,2,['Kannada '],Kannada ,,India,
26953381,/m/0brzyfy,Palnati Pourusham,1994-01-01 00:00:00+00:00,,,"{""/m/09s02"": ""Telugu language""}",['India'],['Drama'],1,1,1,['Telugu '],Telugu ,,India,
9091892,/m/027xcsl,Dancers in the Dark,1932-01-01 00:00:00+00:00,,74.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Musical', 'Drama', 'Romance Film']",1,1,3,['English '],English ,,United States of America,
34394403,/m/0h_dqql,Yakshi – Faithfully Yours,2012-08-10 00:00:00+00:00,,110.0,"{""/m/0999q"": ""Malayalam Language""}",['India'],"['Romance Film', 'Fantasy']",1,1,2,['Malayalam '],Malayalam ,,India,
4359873,/m/0bz34f,Keep Not Silent,2004-01-01 00:00:00+00:00,,52.0,"{""/m/03hkp"": ""Hebrew Language""}",['Israel'],"['LGBT', 'Culture & Society', 'Biography', 'Gender Issues', 'Documentary']",1,1,5,['Hebrew '],Hebrew ,,Israel,
8991907,/m/027sm0z,Aakhari Poratam,1988-03-12 00:00:00+00:00,,,"{""/m/09s02"": ""Telugu language""}",['India'],"['Action', 'Drama']",1,1,2,['Telugu '],Telugu ,,India,
24159097,/m/07k75j9,Our Time,1974-04-10 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],1,1,1,['English '],English ,,United States of America,
7585416,/m/0kvbvd,Route 666,2001-01-01 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Zombie Film', 'Horror', 'Creature Film']",1,2,3,['English '],English ,,United States of America,Canada
18545627,/m/04f_fcs,Tweety's Circus,1955-06-04 00:00:00+00:00,,,{},['United States of America'],"['Short Film', 'Animation']",0,1,2,,,,United States of America,
29169424,/m/0dln838,The Garment Jungle,1957-01-01 00:00:00+00:00,,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Drama', 'Social problem film', 'Film noir', 'Crime Drama']",1,1,5,['English '],English ,,United States of America,
1660834,/m/05lg_3,Shadow,1956-01-01 00:00:00+00:00,,98.0,"{""/m/05qqm"": ""Polish Language""}",['Poland'],"['Thriller', 'Crime Fiction', 'World cinema', 'Black-and-white', 'Drama', 'Political thriller', 'Crime Thriller', 'Action', 'Political drama']",1,1,9,['Polish '],Polish ,,Poland,
19301429,/m/04lgqb0,Dog Days,1925-03-08 00:00:00+00:00,,20.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Silent film', 'Comedy', 'Black-and-white']",2,1,4,"['Silent film', 'English ']",Silent film,English ,United States of America,
8417343,/m/0272p1c,Going Greek,2001-01-01 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Indie', 'Comedy of manners', 'Gross-out film', 'Coming of age', 'Comedy', 'Gross out']",1,1,6,['English '],English ,,United States of America,
11933187,/m/02rymlf,"I Like You, I Like You Very Much",1997-01-01 00:00:00+00:00,,58.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Japan']","['LGBT', 'Erotic Drama', 'Japanese Movies', 'Erotica', 'World cinema', 'Gay Themed', 'Gay', 'Gay Interest', 'Drama', 'Pornographic movie', 'Romance Film']",2,2,11,"['Japanese ', 'English ']",Japanese ,English ,United States of America,Japan
28059916,/m/0cmdhch,Jiraiya the Hero,1921-02-01 00:00:00+00:00,,21.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"['Short Film', 'Action']",1,1,2,['Japanese '],Japanese ,,Japan,
30280518,/m/0g55nf7,On the Ropes,,,,{},['United Kingdom'],['Comedy film'],0,1,1,,,,United Kingdom,
25682451,/m/0bmfsw8,Canone Inverso,2000-02-11 00:00:00+00:00,,107.0,"{""/m/02h40lc"": ""English Language""}",['Italy'],['Drama'],1,1,1,['English '],English ,,Italy,
4448935,/m/0c310w,Kamen Rider J,1994-04-16 00:00:00+00:00,,47.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],['Japanese Movies'],1,1,1,['Japanese '],Japanese ,,Japan,
33002605,/m/0h556j2,Agnee Morcha,1993-01-01 00:00:00+00:00,,,"{""/m/03k50"": ""Hindi Language""}",['India'],['Bollywood'],1,1,1,['Hindi '],Hindi ,,India,
25274949,/m/09gkdx7,The Night of the Headless Horseman,1999-10-28 00:00:00+00:00,,60.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Horror', 'Animation']",1,1,2,['English '],English ,,United States of America,
628120,/m/02y96d,London After Midnight,1927-12-03 00:00:00+00:00,,69.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Silent film', 'Horror', 'Indie', 'Psychological thriller', 'Black-and-white']",2,1,6,"['Silent film', 'English ']",Silent film,English ,United States of America,
1471831,/m/0545nh,Stop Making Sense,1984-04-24 00:00:00+00:00,,99.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Music', 'Concert film', 'Documentary']",1,1,3,['English '],English ,,United States of America,
29895175,/m/0fqmdg8,Boreas,,,13.0,{},,['Short Film'],0,0,1,,,,,
3520906,/m/09j4bh,Motocrossed,2001-02-16 00:00:00+00:00,,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Film', 'Action', 'Action Comedy', ""Children's/Family""]",1,1,4,['English '],English ,,United States of America,
9764248,/m/02prgzz,Fantômas,,,105.0,"{""/m/064_8sq"": ""French Language""}",['France'],"['Crime Fiction', 'Thriller', 'Comedy']",1,1,3,['French '],French ,,France,
10160801,/m/02q3shg,The Man with the Rubber Head,1902-01-01 00:00:00+00:00,,3.0,{},['France'],"['Short Film', 'Silent film', 'Indie', 'Comedy']",0,1,4,,,,France,
13568181,/m/03c9mqr,Sisters of '77,,,,{},['United States of America'],"['Gender Issues', 'History', 'Biography', 'Culture & Society']",0,1,4,,,,United States of America,
3218724,/m/08_46f,Live at the El Rey,2004-01-01 00:00:00+00:00,,70.0,{},,"['Music', 'Comedy']",0,0,2,,,,,
24677816,/m/080j_fp,Deep Breath,2003-01-01 00:00:00+00:00,,86.0,"{""/m/032f6"": ""Persian Language"", ""/m/02hwm04"": ""Farsi, Western Language""}",['Iran'],['Drama'],2,1,1,"['Persian ', 'Farsi, Western ']",Persian ,"Farsi, Western ",Iran,
19853411,/m/04qbhck,Decadence,1994-01-28 00:00:00+00:00,,108.0,"{""/m/02h40lc"": ""English Language""}","['United Kingdom', 'Germany']",['Drama'],1,2,1,['English '],English ,,United Kingdom,Germany
6635945,/m/0gfllp,The Lords of Discipline,1983-02-18 00:00:00+00:00,,103.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Drama', 'Period piece', 'Social problem film', 'Film adaptation']",1,1,5,['English '],English ,,United States of America,
6041473,/m/0fm1hp,Stars And Roses,1990-01-01 00:00:00+00:00,,,"{""/m/07zrf"": ""Vietnamese Language"", ""/m/0459q4"": ""Standard Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}",['Hong Kong'],"['Drama', 'Chinese Movies']",1,1,2,['Cantonese'],Cantonese,,Hong Kong,
30149781,/m/0g553c0,More Bloody Meetings,,,,{},,"['Short Film', 'Documentary']",0,0,2,,,,,
1997513,/m/06cvs2,Kalamazoo?,2006-01-01 00:00:00+00:00,,,{},['United States of America'],"['Road movie', 'Comedy']",0,1,2,,,,United States of America,
7288668,/m/0kv3yt,Billy's War Brides,1916-04-25 00:00:00+00:00,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Silent film', 'Indie', 'Black-and-white', 'Comedy']",1,1,5,['English '],English ,,United States of America,
1592736,/m/05f1t6,Peluca,2003-01-01 00:00:00+00:00,,8.75,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Short Film'],1,1,1,['English '],English ,,United States of America,
7238588,/m/0kv1hy,Unholy,2007-01-01 00:00:00+00:00,,86.0,{},['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Psychological thriller']",0,1,4,,,,United States of America,
8898667,/m/027nsxw,The Raggedy Rawney,1988-01-01 00:00:00+00:00,,103.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Drama', 'Indie', 'Adventure']",1,1,3,['English '],English ,,United Kingdom,
4129173,/m/0bknp6,No. 2,2006-01-01 00:00:00+00:00,,96.0,"{""/m/02h40lc"": ""English Language""}",['New Zealand'],"['Drama', 'Comedy-drama', 'Indie', 'World cinema']",1,1,4,['English '],English ,,New Zealand,
12509757,/m/048j2s,Dragonfly,2002-02-18 00:00:00+00:00,,104.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","['United States of America', 'Germany']","['Thriller', 'Science Fiction', 'Supernatural', 'Mystery', 'Drama', 'Romantic drama', 'Romance Film']",2,2,7,"['English ', 'Spanish ']",English ,Spanish ,United States of America,Germany
26456639,/m/0bbwqld,Kung Fu Cult Master,1993-12-18 00:00:00+00:00,,90.0,"{""/m/012w70"": ""Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/0459q4"": ""Standard Cantonese""}",['Hong Kong'],"['Wuxia', 'Horror', 'World cinema', 'Action/Adventure', 'Martial Arts Film', 'Horror Comedy', 'Action', 'Chinese Movies']",1,1,8,['Cantonese'],Cantonese,,Hong Kong,
21008312,/m/05b67zw,Galileo,1975-01-01 00:00:00+00:00,,145.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Period piece', 'Biography', 'Drama']",1,2,3,['English '],English ,,United States of America,United Kingdom
6987479,/m/0g_1sj,School for Scoundrels,2006-09-29 00:00:00+00:00,23947685.0,108.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",1,1,3,['English '],English ,,United States of America,
7377259,/m/0kv69x,Overlord,1978-03-13 00:00:00+00:00,,84.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Combat Films', 'Action', 'Drama', 'War film']",1,1,4,['English '],English ,,United Kingdom,
17327462,/m/043jmzy,Gordon Glass,2011-07-12 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Film', 'Comedy']",1,1,2,['English '],English ,,United States of America,
2292864,/m/071fr7,Jury Duty,1995-04-12 00:00:00+00:00,17014653.0,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Comedy', 'Slapstick']",1,1,2,['English '],English ,,United States of America,
15259992,/m/0gkth2q,Genealogy,1979-05-01 00:00:00+00:00,,100.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['Melodrama', 'Drama']",1,1,2,['Korean '],Korean ,,South Korea,
28322216,/m/0cp0sny,Band Waggon,,,,{},,"['Musical', 'Comedy film']",0,0,2,,,,,
24157780,/m/07k41g3,Time Expired,1992-12-02 00:00:00+00:00,,29.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Short Film'],1,1,1,['English '],English ,,United States of America,
32790914,/m/0b447tk,"Once More, My Darling",1949-01-01 00:00:00+00:00,,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romance Film', 'Comedy']",1,1,2,['English '],English ,,United States of America,
20533205,/m/051_3qx,Operation Sawdust,1953-06-15 00:00:00+00:00,,,{},,"['Short Film', 'Family Film', 'Animation']",0,0,3,,,,,
24191412,/m/07k4m5w,Western Mail,1942-02-13 00:00:00+00:00,,54.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Romance Film', 'Western', 'Action', 'Comedy film']",1,1,5,['English '],English ,,United States of America,
16949071,/m/041313z,Kung Fu Tootsie,2007-07-19 00:00:00+00:00,,92.0,"{""/m/0c_v2"": ""Thai Language""}",['Thailand'],"['Action', 'Comedy']",1,1,2,['Thai '],Thai ,,Thailand,
18793667,/m/04gqb6m,I nostri mariti,1966-01-01 00:00:00+00:00,,105.0,"{""/m/02bjrlw"": ""Italian Language""}","['France', 'Italy']","['Comedy', 'Black-and-white']",1,2,2,['Italian '],Italian ,,France,Italy
19285497,/m/04lg8lc,The Thank You Girls,2008-01-01 00:00:00+00:00,,107.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/01jb8r"": ""Filipino language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Philippines']","['Musical', 'Drama', 'Comedy film']",2,2,3,['English ' 'Tagalog '],English ,Tagalog ,United States of America,Philippines
33233462,/m/0h7l5nq,Aiko 16 sai,1983-12-17 00:00:00+00:00,,98.0,{},,['Drama'],0,0,1,,,,,
8777711,/m/027jd7v,Now I'll Tell One,1927-10-05 00:00:00+00:00,,20.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Short Film', 'Silent film', 'Comedy', 'Black-and-white', 'Indie']",2,1,5,"['Silent film', 'English ']",Silent film,English ,United States of America,
15058861,/m/03hg266,50 Greatest Comedy Catchphrases,,,,{},,,0,0,0,,,,,
8744194,/m/07kfhhd,A Soldier's Tale,1988-01-01 00:00:00+00:00,,94.0,"{""/m/02h40lc"": ""English Language""}","['Australia', 'New Zealand']","['World cinema', 'War film', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1,2,6,['English '],English ,,Australia,New Zealand
27781635,/m/0cc84mj,Wasei Kingu Kongu,1933-10-05 00:00:00+00:00,,,"{""/m/06ppq"": ""Silent film"", ""/m/03_9r"": ""Japanese Language""}",['Japan'],"['Silent film', 'Japanese Movies']",2,1,2,"['Silent film', 'Japanese ']",Silent film,Japanese ,Japan,
5479460,/m/0dnp6g,La forme de la ville,1975-01-01 00:00:00+00:00,,52.0,"{""/m/064_8sq"": ""French Language""}",,,1,0,0,['French '],French ,,,
30239939,/m/0g55pm9,Rape of the Sword,,,78.0,"{""/m/0653m"": ""Standard Mandarin""}",,['Wuxia'],1,0,1,['Standard Mandarin'],Standard Mandarin,,,
7306856,/m/0kv4q5,The Wounded Man,1983-01-01 00:00:00+00:00,,109.0,"{""/m/064_8sq"": ""French Language""}",['France'],"['Crime Fiction', 'Erotic Drama', 'Gay', 'Gay Interest', 'Drama', 'Gay Themed']",1,1,6,['French '],French ,,France,
74871,/m/0jymd,Laura,1944-10-11 00:00:00+00:00,,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Crime Fiction', 'Detective', 'Psychological thriller', 'Black-and-white', 'Mystery', 'Drama', 'Suspense', 'Crime Thriller', 'Romance Film', 'Film noir']",1,1,11,['English '],English ,,United States of America,
9164973,/m/027zw52,All of a Sudden,1996-01-01 00:00:00+00:00,,99.0,"{""/m/0459q4"": ""Standard Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}",['Hong Kong'],"['Thriller', 'Action/Adventure', 'Chinese Movies', 'World cinema', 'Erotic thriller']",1,1,5,['Cantonese'],Cantonese,,Hong Kong,
34764787,/m/0j3fkm0,The Song and Dance Man,1926-02-08 00:00:00+00:00,,70.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Silent film', 'Drama', 'Comedy film']",1,1,3,['English '],English ,,United States of America,
12177593,/m/02vsy_r,Pellaindi Kaani,,,,"{""/m/09s02"": ""Telugu language""}",['India'],,1,1,0,['Telugu '],Telugu ,,India,
33215415,/m/0h63d3x,Bhukt Surdas,1942-01-01 00:00:00+00:00,,,"{""/m/03k50"": ""Hindi Language""}",['India'],,1,1,0,['Hindi '],Hindi ,,India,
154635,/m/01470k,Three Colors: Blue,1993-01-01 00:00:00+00:00,1324974.0,99.0,"{""/m/064_8sq"": ""French Language"", ""/m/05qqm"": ""Polish Language"", ""/m/02hxc3j"": ""Romanian Language""}","['France', 'Poland']","['Mystery', 'Drama', 'World cinema', 'Music']",2,2,4,['French ' 'Polish '],French ,Polish ,France,Poland
31443320,/m/0gk_404,Body of Evidence,1988-01-22 00:00:00+00:00,,108.0,{},,"['Thriller', 'Drama']",0,0,2,,,,,
9389794,/m/0286ynb,Intimate Stories,2002-01-01 00:00:00+00:00,,94.0,"{""/m/06nm1"": ""Spanish Language""}","['Spain', 'Argentina']","['Drama', 'Indie', 'World cinema', 'Comedy']",1,2,4,['Spanish '],Spanish ,,Spain,Argentina
15234387,/m/03hmvds,A Flower in Hell,1958-04-20 00:00:00+00:00,,86.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['Crime Fiction', 'Drama']",1,1,2,['Korean '],Korean ,,South Korea,
26454663,/m/0bbwql1,Immigrant Nation! The Battle for the Dream,2010-01-01 00:00:00+00:00,,96.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Mexico']","['Biographical film', 'Historical fiction', 'Drama', 'Documentary']",1,2,4,['English '],English ,,United States of America,Mexico
685987,/m/032xt8,Major League,1989-04-07 00:00:00+00:00,49797148.0,107.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"['Sports', 'Satire', 'Comedy']",1,1,3,['English '],English ,,United States of America,
19846930,/m/04q7dmq,The Curse of the Hidden Vault,1964-04-30 00:00:00+00:00,,90.0,"{""/m/04306rv"": ""German Language""}",['Germany'],"['Crime Fiction', 'Black-and-white']",1,1,2,['German '],German ,,Germany,
4644031,/m/0cf63r,Nick Fury: Agent of Shield,1998-05-26 00:00:00+00:00,,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action', 'Superhero', 'Superhero movie']",1,1,3,['English '],English ,,United States of America,
25756832,/m/09v5v93,The Inugamis,,,,"{""/m/03_9r"": ""Japanese Language""}",,"['Mystery', 'Drama', 'Japanese Movies']",1,0,3,['Japanese '],Japanese ,,,
8499528,/m/0275nqh,She-Devil,1989-01-01 00:00:00+00:00,15351421.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Black comedy', 'Screwball comedy', 'Comedy', 'Domestic Comedy']",1,1,4,['English '],English ,,United States of America,
27517359,/m/0c01lsy,Yariyan,,,,"{""/m/02hxcvy"": ""Urdu Language""}",['Pakistan'],['Family Film'],1,1,1,['Urdu '],Urdu ,,Pakistan,
36113338,/m/0k0tjc1,Jessabelle,2012-01-01 00:00:00+00:00,,,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Thriller'],1,1,1,['English '],English ,,United States of America,
24442535,/m/080plxc,Cromartie High - The Movie,2005-07-23 00:00:00+00:00,,85.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"['Parody', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Anime', 'Comedy']",1,1,6,['Japanese '],Japanese ,,Japan,
14728039,/m/03gvs7d,Love's Unfolding Dream,2007-01-01 00:00:00+00:00,,87.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Christian film', 'Television movie', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film']",1,1,6,['English '],English ,,United States of America,
16731651,/m/0404gn8,Promise at Dawn,1970-11-01 00:00:00+00:00,,102.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'France']",['Drama'],1,2,1,['English '],English ,,United States of America,France
6368900,/m/0g2t0x,The Magic Flute,2006-01-01 00:00:00+00:00,,135.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Musical', 'Period piece']",1,1,2,['English '],English ,,United Kingdom,
31446515,/m/0gkzvgx,Marma Veeran,1956-08-03 00:00:00+00:00,,,"{""/m/07c9s"": ""Tamil Language""}",['India'],['Drama'],1,1,1,['Tamil '],Tamil ,,India,
1663320,/m/01q7vwf,Just My Luck,2006-05-09 00:00:00+00:00,38077373.0,103.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romance Film', 'Fantasy', 'Comedy']",1,1,3,['English '],English ,,United States of America,
21099183,/m/05c1009,The Good Witch's Garden,2009-02-07 00:00:00+00:00,,120.0,"{""/m/02h40lc"": ""English Language""}",['Canada'],"['Romance Film', 'Family Film', 'Fantasy', 'Comedy', 'Television movie']",1,1,5,['English '],English ,,Canada,
30642093,/m/0g9y530,Jánošík,,,73.0,{},,['Drama'],0,0,1,,,,,
3832242,/m/0b29hc,Crimson Gold,2003-01-01 00:00:00+00:00,,97.0,"{""/m/032f6"": ""Persian Language""}",['Iran'],"['Thriller', 'Drama', 'World cinema']",1,1,3,['Persian '],Persian ,,Iran,
15754002,/m/03nscxs,Three Songs About Lenin,1934-11-06 00:00:00+00:00,,54.0,"{""/m/06b_j"": ""Russian Language""}",['Soviet Union'],['Documentary'],1,1,1,['Russian '],Russian ,,Soviet Union,
34172971,/m/0hr9jd7,The Holy Terror,1937-02-05 00:00:00+00:00,,80.0,{},['United States of America'],['Drama'],0,1,1,,,,United States of America,
24643828,/m/080m2k7,Range Warfare,1934-12-01 00:00:00+00:00,,,{},['United States of America'],['Western'],0,1,1,,,,United States of America,
