Wikipedia_Movie_ID	Freebase_Movie_ID	Character_Name	Actor_Ethnicity	Actor_Name	Actor_Age_At_Movie_Release	Freebase_Character_Actor_Map_ID	Freebase_character_ID	Freebase_Actor_ID	Movie_Release_Year	Ethnicity_Label
4154028	/m/0bm15g	Roderick Usher	/m/022dp5	Harvey Keitel	50.0	/m/0k7f_y	/m/04d1w85	/m/0klh7	1990.0	European, Jewish, Eastern European, European-Jewish, Polish, Romanian, Polish-Jewish, Romanian-Jewish, Central European
4154028	/m/0bm15g		/m/041rx	Martin Balsam	70.0	/m/0k7g07		/m/034q3l	1990.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Russian-Jewish, Asian-Jewish
3390263	/m/0992d9	Fire Marshal Jordy Warsaw	/m/033tf_	Edward Burns	33.0	/m/0jslh3	/m/0gkg9dm	/m/04wg38	2001.0	European, Scandinavian, Western European, Irish, Swedish
3390263	/m/0992d9	Detective Eddie Flemming	/m/0xnvg	Robert De Niro	57.0	/m/0jslgz	/m/0gkg9fq	/m/06cgy	2001.0	European, Western European, Dutch, French, German, Central European
3390263	/m/0992d9	Daphne Handlova	/m/0ffjvd	Vera Farmiga	27.0	/m/0jslj1	/m/0gkg9cz	/m/07yp0f	2001.0	European, Eastern European, Ukrainian
3390263	/m/0992d9	Rose Hearn	/m/04ggbzy	Charlize Theron	25.0	/m/0cgp0wl	/m/0gkg9f1	/m/01l9p	2001.0	African, European, South African, Western European, Afrikaner, Dutch, African by ethnicity
9170249	/m/027_10h	Mary Elizabeth Eden Thompson	/m/065b6q	Susan Hayward	33.0	/m/02vdf52	/m/0h5b_dk	/m/01938t	1951.0	European, Scandinavian, Swedish
213224	/m/01f7b2		/m/0ffjqy	John Malkovich	46.0	/m/0k33zv		/m/017r13	2000.0	European, Croatian, Yugoslav, Central European, Southern European
11544346	/m/02rhks9	Daniel Beckett	/m/0g8_vp	Justin Theroux	25.0	/m/02tbgcz	/m/0gy6pws	/m/070yzk	1997.0	European, Western European, French, North American, Canadian, French-Canadian
18328807	/m/04cypg9		/m/0x67	Stepin Fetchit	72.0	/m/0gccrwt		/m/014k1v	1974.0	Caribbean, Bahamian, North American
2892393	/m/089mbh	Ricky	/m/03lmx1	Clint Howard	31.0	/m/0jzxvx	/m/0h5mnzn	/m/04xhwn	1990.0	European, Western European, Dutch
18676856	/m/04gh6kw		/m/0g8_vp	Rufus Wainwright	27.0	/m/0cg5v3f		/m/02_t2t	2001.0	European, Western European, French, North American, Canadian, French-Canadian
18676856	/m/04gh6kw		/m/019kn7	Sean Lennon	25.0	/m/0cgnv5c		/m/01m65sp	2001.0	European, Western European, British, Welsh
3501043	/m/09gyk7		/m/019lrz	Paul Henreid	40.0	/m/0jzh5w		/m/02m2wp	1948.0	European, Jewish, Western European, Austrian, European-Jewish, Austrian-Jewish, Central European
24776112	/m/080d0t4	Bugs Bunny	/m/041rx	Mel Blanc	43.0	/m/0gx53g1	/m/0d9kl	/m/0c5vh	1951.0	European, Jewish, Asian, Russian, Eastern European, Western European, German, European-Jewish, Lithuanian, German-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
11020715	/m/02qy99d	Bugs Bunny	/m/041rx	Mel Blanc	41.0	/m/052cykm	/m/0d9kl	/m/0c5vh	1949.0	European, Jewish, Asian, Russian, Eastern European, Western European, German, European-Jewish, Lithuanian, German-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
11020715	/m/02qy99d	Big Bad Wolf	/m/041rx	Mel Blanc	41.0	/m/0hynm04	/m/0hyn5c8	/m/0c5vh	1949.0	European, Jewish, Asian, Russian, Eastern European, Western European, German, European-Jewish, Lithuanian, German-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
11089978	/m/02q_ptl	Marshal Len Merrick	/m/09kr66	Kirk Douglas	34.0	/m/02vc9mc	/m/0h2wqn_	/m/0j582	1951.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Russian-Jewish, Asian-Jewish
222500	/m/01gglm	Jack 'Cap' Rooney	/m/0fqz6	Dennis Quaid	45.0	/m/0jtnlw	/m/0g_sv24	/m/01tnxc	1999.0	European, Western European, British, Irish, Scotch-Irish, Northern Ireland, Scottish
222500	/m/01gglm	Christina Pagniacci	/m/042gtr	Cameron Diaz	27.0	/m/0jtnm0	/m/04dwxm1	/m/0bksh	1999.0	European, Spanish, Southern European
222500	/m/01gglm	Commissioner	/m/07bch9	Charlton Heston	76.0	/m/03wlyj4	/m/0g_sv3t	/m/0chsq	1999.0	European, Western European, British, North American, Canadian
930143	/m/03q_rz	Cheryl	/m/033tf_	Zooey Deschanel	21.0	/m/0k573n	/m/06khddh	/m/03rl84	2002.0	European, Western European, Dutch, French, Swiss, Central European
930143	/m/03q_rz	Justine Last	/m/0xnvg	Jennifer Aniston	32.0	/m/0k5735	/m/04ds27d	/m/09yrh	2002.0	European, Western European, British, Greek, Italian, Southern European, Scottish
930143	/m/03q_rz	Holden Worther	/m/065b6q	Jake Gyllenhaal	21.0	/m/0k573b	/m/06khdch	/m/02js6_	2002.0	European, Jewish, Scandinavian, European-Jewish, Polish, Swedish, Polish-Jewish, Central European
930143	/m/03q_rz	Phil Last	/m/0ffkb4	John C. Reilly	36.0	/m/0k573h	/m/06khdd8	/m/02qgyv	2002.0	European, Lithuanian
5923232	/m/0fdrxc	Danny Morgan	/m/02vsw1	Stephen Baldwin	26.0	/m/0jwtrz	/m/0h2gyby	/m/018yhr	1992.0	European, Western European, Irish
5923232	/m/0fdrxc	John Anderson	/m/041rx	David Schwimmer	25.0	/m/0jwts3	/m/0h1k5_k	/m/016tbr	1992.0	Jewish, Middle Eastern, Asian, West Asian
18678217	/m/04gp58p	Kym Buchman	/m/02ctzb	Anne Hathaway	25.0	/m/04lrt6k	/m/04p4405	/m/02vntj	2008.0	European, Western European, British, French
18092236	/m/04jphry	Carol Pace	/m/07hwkr	Debbie Reynolds	22.0	/m/0c0mpsv	/m/0c0mpsy	/m/01mmslz	1955.0	European, Western European, British, Irish, Scotch-Irish, Northern Ireland, Scottish
5846373	/m/0f8rv2		/m/0xnvg	Steve Buscemi	31.0	/m/040ssyn		/m/01wbg84	1989.0	European, Western European, British, Dutch, Italian, Southern European, English
12207260	/m/02vvwqg	Roman	/m/048z7l	Jeremy Piven	43.0	/m/03jpbd_	/m/0h2c65l	/m/05bpg3	2008.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Ukrainian, Russian-Jewish, Ukrainian-Jewish, Asian-Jewish
19094868	/m/04y5kg7		/m/032j30	Kelly Hu	40.0	/m/0hhywk_		/m/03l7xc	2008.0	indigenous peoples, Polynesian, Oceanian, Native Hawaiian
19094868	/m/04y5kg7		/m/0x67	Kevin Michael Richardson	44.0	/m/0hhy9k1		/m/0725ny	2008.0	Caribbean, Jamaican, North American
1458752	/m/05351g		/m/041rx	Frank Oz	51.0	/m/0cg7_dv		/m/01vy_v8	1996.0	European, Jewish, Western European, Belgian, Dutch, Flemish, European-Jewish, Dutch-Jewish
22889107	/m/064139d	Mira	/m/065b6q	Maggie Gyllenhaal	22.0	/m/0gw1csg	/m/05v9gb8	/m/023mdt	2000.0	European, Jewish, Scandinavian, European-Jewish, Polish, Swedish, Polish-Jewish, Central European
5028914	/m/0c_kl6		/m/038723	Olympia Dukakis	75.0	/m/03jr66j		/m/01zz8t	2006.0	European, Greek, Southern European
5028914	/m/0c_kl6	Jin Ping	/m/01nbcy	Lucy Liu	37.0	/m/04htvd2	/m/0gyk3vs	/m/011zd3	2006.0	Asian, East Asian, Chinese
5028914	/m/0c_kl6	Clara the Novice	/m/012c1l	Chloë Sevigny	32.0	/m/07lgmgc	/m/0gy2q01	/m/01g25r	2006.0	European, Western European, French, North American, Canadian, French-Canadian
2529009	/m/07l5v6	Katie Armstrong	/m/013b6_	Scarlett Johansson	10.0	/m/02h74ky	/m/0gxbjcv	/m/02114t	1995.0	European, Jewish, Scandinavian, Danish, European-Jewish, Polish, Swedish, Polish-Jewish, Central European
2529009	/m/07l5v6	Bobby Earl	/m/0x67	Blair Underwood	30.0	/m/03jsksx	/m/0h2sl3z	/m/03cvv4	1995.0	African, Cameroonian, Nigerian, African by ethnicity, Igbo
2529009	/m/07l5v6		/m/041rx	Kevin McCarthy	80.0	/m/0dgkzb8		/m/04xbr4	1995.0	Jewish
1960507	/m/0694b1	Ray	/m/041rx	Woody Allen	64.0	/m/0k3fdg	/m/0bqsnfd	/m/081lh	2000.0	European, Jewish, Asian, Russian, Eastern European, Western European, Austrian, European-Jewish, Lithuanian, Austrian-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
1960507	/m/0694b1	Frenchy	/m/06j2v	Tracey Ullman	40.0	/m/0k3fdm	/m/0bqsnf4	/m/01jgpsh	2000.0	Romani
32084980	/m/0gymdpx	Luke Seacord	/m/02qv_h_	Wentworth Miller	39.0	/m/0h5tb_q	/m/0h5tcgx	/m/06p426	2012.0	Arab, Caribbean, European, Middle Eastern, Lebanese, Syrian, Asian, Russian, Jamaican, Eastern European, North American, West Asian
1005379	/m/04j1wf2		/m/0xnvg	F. Murray Abraham	63.0	/m/0cw0rk8		/m/016kb7	2003.0	Arab, European, Middle Eastern, Syrian, Asian, Italian, West Asian, Southern European
23561477	/m/06w50g6		/m/07hwkr	Celeste Holm	31.0	/m/09sdbz3		/m/034thv	1949.0	European, Scandinavian, Norwegian
23561477	/m/06w50g6	Ruth Hefferan	/m/0g6ff	Natalie Wood	10.0	/m/0h136b7	/m/0h136b9	/m/0k8y7	1949.0	European, Asian, Russian, Eastern European
23666519	/m/06zqx2g		/m/0h2138	Peter Falk	37.0	/m/0b_qxgd		/m/05xpv	1965.0	European, Jewish, Asian, Russian, Eastern European, Czech, Hungarian, European-Jewish, Polish, Hungarian-Jewish, Polish-Jewish, Russian-Jewish, Asian-Jewish, Central European, Czech-Jewish
1596524	/m/05fc58	Sergeant Thomas Highway	/m/09vc4s	Clint Eastwood	56.0	/m/0jz8d6	/m/0gww9ty	/m/0bwh6	1986.0	European, Western European, British, Dutch, Scottish
18471278	/m/047rs9p		/m/033tf_	Jonathan Tucker	26.0	/m/04lslj2		/m/04h5x2	2009.0	European, Jewish, Eastern European, European-Jewish, Romanian, Romanian-Jewish
18471278	/m/047rs9p	Veronika Deklava	/m/041rx	Sarah Michelle Gellar	32.0	/m/04lslj7	/m/0gxb9jh	/m/06w6_	2009.0	Jewish
18471278	/m/047rs9p	Claire	/m/06gbnc	Erika Christensen	26.0	/m/09vlsf8	/m/0h2nr1j	/m/04smkr	2009.0	European, Scandinavian, Western European, British, Danish, Icelandic, Irish, Norwegian, Swedish, Welsh
1845257	/m/060hzg	Lionel Quaid	/m/041rx	Noah Emmerich	39.0	/m/0cg10v_	/m/0h4y617	/m/06hp9b	2005.0	European, Jewish, Eastern European, Western European, German, Hungarian, European-Jewish, Romanian, German-Jewish, Hungarian-Jewish, Romanian-Jewish, Central European
1958896	/m/0690t3	Jack	/m/0dqqwy	Peter Sarsgaard	31.0	/m/0jxv1c	/m/05v94nm	/m/03x400	2002.0	European, Scandinavian, Danish
24339440	/m/07s8vv1		/m/033tf_	Bing Crosby	30.0	/m/09j2sgg		/m/01vsy9_	1933.0	European, Western European, British, Scottish
1233576	/m/04kpwd	Vincent Benedict	/m/0xnvg	Danny DeVito	44.0	/m/0k7fjk	/m/0h12r5s	/m/0q9kd	1988.0	European, Albanian, Italian, Southern European, Arbëreshë
1233576	/m/04kpwd	Julius	/m/019lrz	Arnold Schwarzenegger	41.0	/m/0k7fjd	/m/02nwrjm	/m/0tc7	1988.0	European, Western European, Austrian, Central European
10420250	/m/03nmy2v		/m/0268pvf	Michael Nouri	60.0	/m/0cfzzfm		/m/065mr0	2006.0	Arab, Middle Eastern, Iraqi, Asian, West Asian
3619079	/m/09qbwn	Daniel Saxon	/m/042gtr	Charlie Sheen	27.0	/m/0jv9lm	/m/04fz05g	/m/01pllx	1993.0	European, Galician, Spanish, Southern European
129427	/m/0yyn5	Tess McGill	/m/0cnvdq1	Melanie Griffith	31.0	/m/0k865z	/m/02nws3w	/m/02g0rb	1988.0	European, Scandinavian, Norwegian, Swedish
129427	/m/0yyn5	Jack Trainer	/m/01qhm_	Harrison Ford	46.0	/m/0k865n	/m/099ps8c	/m/0c0k1	1988.0	European, Jewish, Asian, Russian, Belarusian, European-Jewish, Belarusian-Jewish, Russian-Jewish, Asian-Jewish
129427	/m/0yyn5	Mick Dugan	/m/09vc4s	Alec Baldwin	30.0	/m/0k8663	/m/0hgcgb9	/m/018ygt	1988.0	European, Western European, British, French, Irish, English
129427	/m/0yyn5	Lutz	/m/0g8_vp	Oliver Platt	28.0	/m/0cg5rmw	/m/0hgcgb2	/m/02xv8m	1988.0	North American, Canadian
129427	/m/0yyn5	Personnel Director	/m/038723	Olympia Dukakis	57.0	/m/0cgf56d	/m/0hgcg8k	/m/01zz8t	1988.0	European, Greek, Southern European
129427	/m/0yyn5	Tess's Birthday Party Friend	/m/041rx	David Duchovny	28.0	/m/0cg2vvk	/m/0gyxkgf	/m/0blt6	1988.0	European, Jewish, Asian, Russian, Eastern European, Western European, British, European-Jewish, Polish, Ukrainian, Polish-Jewish, Russian-Jewish, Ukrainian-Jewish, Asian-Jewish, Central European, Scottish
471544	/m/02djzj	Abraham Whistler	/m/065b6q	Kris Kristofferson	62.0	/m/0jvh7l	/m/09hx4l	/m/016h4r	1998.0	European, Scandinavian, Western European, British, Dutch, German, Irish, Swedish, Swiss, Central European, Scotch-Irish, Northern Ireland, Scottish, Swiss-German
471544	/m/02djzj	Resident	/m/065b6q	Shannon Lee	29.0	/m/0cg21sp	/m/0h2x2kl	/m/05_pzw	1998.0	European, Jewish, Asian, Scandinavian, Western European, Dutch, European-Jewish, Swedish, Dutch-Jewish, East Asian, Chinese, Hong Kong
471544	/m/02djzj	Deacon Frost	/m/048z7l	Stephen Dorff	25.0	/m/0jvh7f	/m/06q2fl	/m/0333wf	1998.0	Jewish
22937227	/m/0640y35	Eleanor	/m/07hwkr	Amy Poehler	38.0	/m/064z10b	/m/07ylvct	/m/03q45x	2009.0	European, Portuguese, Southern European
22937227	/m/0640y35	Ian Hawke	/m/03vv99	David Cross	45.0	/m/06495l1	/m/07ylvbk	/m/0738b8	2009.0	European, Jewish, British, European-Jewish, British-Jewish, English, English-Jewish
2613497	/m/07rshd		/m/033tf_	Paul Giamatti	36.0	/m/03jq8pb		/m/0zcbl	2003.0	European, Western European, British, Dutch, French, Scottish
2613497	/m/07rshd	Michael Jennings	/m/07bch9	Ben Affleck	31.0	/m/0k1t08	/m/04ds197	/m/0151w_	2003.0	European, Scandinavian, Western European, British, German, Irish, Swedish, Central European, English, Scottish
2613497	/m/07rshd		/m/0j4w_	Ivana Miličević	29.0	/m/07n9y1n		/m/06qw6j	2003.0	European, Bosnia and Herzegovina, Yugoslav, Central European, Southern European
2613497	/m/07rshd	Holographic Woman	/m/033tf_	Krista Allen	32.0	/m/0cg939y	/m/0h13238	/m/05m63c	2003.0	European, Western European, British, Dutch, Portuguese, Southern European, English
4121272	/m/0bk6z3	Mr. Toothache	/m/03lmx1	Clint Howard	39.0	/m/052c3qx	/m/0h5mn_3	/m/04xhwn	1998.0	European, Western European, Dutch
18504054	/m/04f7jmd	Bobby Hattaway	/m/03295l	Lou Diamond Phillips	46.0	/m/0cw0dvk	/m/0h2kbh0	/m/031zkw	2008.0	European, Asian, Western European, British, Irish, Spanish, East Asian, Chinese, Southern European, Scotch-Irish, Northern Ireland, Scottish
9881864	/m/02pvt85	Sgt. Eddie Towler	/m/0x67	Sidney Poitier	32.0	/m/02tbj3t	/m/0h1q4sb	/m/0cgzj	1960.0	Caribbean, Bahamian, North American
1476567	/m/054k8z	Irene Roberts	/m/0x67	Lorraine Toussaint	35.0	/m/0hhgxh_	/m/0hhgxj2	/m/04vpxr	1995.0	Caribbean, European, Martiniquais, Western European, French, North American
23535297	/m/06w9zfg	Nicole Hurly	/m/0xnvg	Jennifer Aniston	41.0	/m/0772t9z	/m/0bb9gjs	/m/09yrh	2010.0	European, Western European, British, Greek, Italian, Southern European, Scottish
23535297	/m/06w9zfg	Stewart	/m/02ctzb	Jason Sudeikis	34.0	/m/08nbj75	/m/0gyl1yn	/m/06cddt	2010.0	European, Lithuanian
31519189	/m/0b6pxht		/m/04_tz7	George Dolenz	39.0	/m/0glwq2c		/m/0961x2	1947.0	European, Slovenian, Yugoslav, Central European, Southern European
2114151	/m/06n1q3	Gino, Hit Man	/m/0xnvg	Jack Nicholson	29.0	/m/03l8c57	/m/0gy2v81	/m/09fb5	1967.0	European, Western European, British, Welsh
26555298	/m/0bh7jby		/m/06v41q	Arielle Dombasle	31.0	/m/0gdgdkl		/m/06k8f2	1989.0	European, Western European, French
26555298	/m/0bh7jby		/m/07bch9	David Carradine	52.0	/m/0gdgdl1		/m/02p5hf	1989.0	European, Western European, Irish
29749526	/m/0crs0b8	Ida	/m/02w7gg	Helen Mirren	65.0	/m/0csc7vj	/m/0cvmggr	/m/01hkhq	2010.0	European, Asian, Russian, Eastern European
3707927	/m/09whhf	Theresa O'Brian	/m/02ctzb	Yasmine Bleeth	11.0	/m/02tbhhz	/m/0h1ng8p	/m/02dpkj	1980.0	European, Jewish, Asian, Russian, Eastern European, Western European, French, German, European-Jewish, German-Jewish, Russian-Jewish, Asian-Jewish, Central European
20393973	/m/04z_0_8	Nick Brady	/m/07hwkr	Eric Christian Olsen	31.0	/m/052hr6w	/m/0h5jt_0	/m/0959pn	2009.0	European, Scandinavian
20393973	/m/04z_0_8	Angela	/m/0x67	Hayley Marie Norman	19.0	/m/0cgnw12	/m/0h5stxy	/m/02q1p0l	2009.0	European, Asian, Russian, Eastern European
20393973	/m/04z_0_8	Kara	/m/08hpk0	Jessica Szohr	23.0	/m/0h26h46	/m/0h26h48	/m/03d6kh6	2009.0	European, Hungarian, Central European
2707573	/m/07z92v		/m/041rx	Dean Devlin	27.0	/m/02vclhd		/m/08hp53	1990.0	Jewish
30528716	/m/0crsmy4		/m/048z7l	Jamie Lee Curtis	47.0	/m/0gxkr__		/m/0hwqz	2006.0	European, Jewish, Scandinavian, Western European, British, Danish, German, Hungarian, Irish, European-Jewish, Hungarian-Jewish, Central European, Scotch-Irish, Northern Ireland, Scottish
76018	/m/0k2sk	Bugs Bunny	/m/041rx	Mel Blanc	80.0	/m/051f1fl	/m/0d9kl	/m/0c5vh	1988.0	European, Jewish, Asian, Russian, Eastern European, Western European, German, European-Jewish, Lithuanian, German-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
15739815	/m/047gpsd	Dr. Farquad	/m/033tf_	Emily Deschanel	32.0	/m/08cvwrf	/m/09dydzx	/m/03vd_l	2009.0	European, Western European, Dutch, French, Swiss, Central European
15739815	/m/047gpsd	Sara Fitzgerald	/m/042gtr	Cameron Diaz	36.0	/m/05sp77f	/m/04dwxmh	/m/0bksh	2009.0	European, Spanish, Southern European
15739815	/m/047gpsd	Campbell Alexander	/m/09vc4s	Alec Baldwin	51.0	/m/04m545w	/m/05sp774	/m/018ygt	2009.0	European, Western European, British, French, Irish, English
15739815	/m/047gpsd	Taylor Ambrose	/m/07mqps	Thomas Dekker	21.0	/m/04m545d	/m/09dyd_s	/m/0djtky	2009.0	European, Western European, British, Dutch, Welsh
15739815	/m/047gpsd		/m/041rx	Lin Shaye	65.0	/m/0hvtnnd		/m/0gppl9	2009.0	European, Jewish, Eastern European, European-Jewish, Romanian, Romanian-Jewish
14117382	/m/03cv4bl	Peter Willcox	/m/027n1m6	Jon Voight	53.0	/m/0bhg5kn	/m/0h1vb_7	/m/046qq	1992.0	European, Slovak, Central European
21739675	/m/05mvfs8	Sandhya Sabnis	/m/0dryh9k	Deepti Naval	25.0	/m/09j25js	/m/0h2rm5w	/m/0d9xq4	1983.0	Asian, South Asian, Indian, Pakistani, Punjabi
2663129	/m/07w8fz	Edward R. Murrow	/m/032j30	David Strathairn	56.0	/m/0jyygb	/m/02nw8c3	/m/031k24	2005.0	indigenous peoples, Polynesian, Oceanian, Native Hawaiian
2663129	/m/07w8fz	Natalie	/m/041rx	Alex Borstein	32.0	/m/0bmzlg9	/m/0djtt2j	/m/03jldb	2005.0	European, Jewish, Asian, Hungarian, European-Jewish, Hungarian-Jewish, East Asian, Central European, Mongol, Mongolian
2663129	/m/07w8fz	Joe Wershba	/m/041rx	Robert Downey Jr.	40.0	/m/0jyygn	/m/0djtt7z	/m/016z2j	2005.0	European, Jewish, Western European, British, Hungarian, European-Jewish, Lithuanian, Swiss, Hungarian-Jewish, Lithuanian-Jewish, Central European, Scottish
2663129	/m/07w8fz	Fred Friendly	/m/033tf_	George Clooney	44.0	/m/0jyygh	/m/0gvnc2v	/m/014zcr	2005.0	European, Western European, German, Central European
61481	/m/0gncq	Peter Blood	/m/033tf_	Errol Flynn	25.0	/m/02vb_m3	/m/0bhhsfq	/m/0hnp7	1935.0	European, Western European, British, Oceanian, Australian, Scottish
61481	/m/0gncq	Arabella Bishop	/m/03vv99	Olivia de Havilland	18.0	/m/02tbdyy	/m/0bhhsd4	/m/0m6x4	1935.0	European, Western European, British, Guernsey
1107390	/m/046lsc		/m/02w7gg	Veronica Cartwright	38.0	/m/0bfm5hg		/m/04wn6l	1988.0	European, Western European, British
13031234	/m/02z40dj	Helen	/m/013b6_	Rachel Weisz	28.0	/m/040k0mn	/m/0gy2562	/m/014x77	1998.0	European, Jewish, Western European, Austrian, Hungarian, European-Jewish, Austrian-Jewish, Hungarian-Jewish, Central European
14119255	/m/0bh8yn3	Hector Hammond	/m/0dqqwy	Peter Sarsgaard	40.0	/m/0b71x7r	/m/0c6pr4	/m/03x400	2011.0	European, Scandinavian, Danish
3577764	/m/09mq6q	Francis Tierney Sr	/m/027n1m6	Jon Voight	69.0	/m/025f00m	/m/02nwl02	/m/046qq	2008.0	European, Slovak, Central European
3577764	/m/09mq6q	Abby Tierney	/m/09vc4s	Jennifer Ehle	38.0	/m/03jpyxf	/m/0h27swr	/m/03yk8z	2008.0	European, Eastern European, Romanian
3577764	/m/09mq6q	Francis Tierney, Jr.	/m/041rx	Noah Emmerich	43.0	/m/03jp_hg	/m/0h4y61p	/m/06hp9b	2008.0	European, Jewish, Eastern European, Western European, German, Hungarian, European-Jewish, Romanian, German-Jewish, Hungarian-Jewish, Romanian-Jewish, Central European
7378213	/m/0kv6c1	Cordelia Cameron	/m/09lz9zx	Ava Gardner	30.0	/m/02vbcp1	/m/0gyhkf4	/m/0btyl	1953.0	European, Western European, British, Irish, Scotch-Irish, Northern Ireland, Scottish
35193550	/m/0hp7tfq	Jill	/m/041rx	Lin Shaye	67.0	/m/0j59bdz	/m/0j59bf1	/m/0gppl9	2011.0	European, Jewish, Eastern European, European-Jewish, Romanian, Romanian-Jewish
35193550	/m/0hp7tfq	Arnold	/m/0g6ff	Victor Garber	62.0	/m/0j59bfx	/m/0j59bf_	/m/01y665	2011.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Russian-Jewish, North American, Canadian, Asian-Jewish
6049256	/m/0fmht5		/m/041rx	Lin Shaye	42.0	/m/0crv2w8		/m/0gppl9	1986.0	European, Jewish, Eastern European, European-Jewish, Romanian, Romanian-Jewish
2950304	/m/08fn5b	Mike Strank	/m/044038p	Barry Pepper	36.0	/m/022qc2l	/m/0bj76ss	/m/04m064	2006.0	North American, Canadian
11020786	/m/02qy9cg		/m/041rx	Mel Blanc	52.0	/m/052cykd		/m/0c5vh	1960.0	European, Jewish, Asian, Russian, Eastern European, Western European, German, European-Jewish, Lithuanian, German-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
860103	/m/03j1th	Minerva Mirabal	/m/09k5jvk	Salma Hayek	35.0	/m/03lwyhv	/m/0gxr2l9	/m/06x58	2001.0	Arab, European, Middle Eastern, Lebanese, Asian, Spanish, West Asian, Southern European
24342593	/m/07sc1vd	Nat	/m/07bch9	Dianne Wiest	62.0	/m/07ssvdp	/m/0fzs1q4	/m/02x7vq	2010.0	European, Croatian, Yugoslav, Central European, Southern European
15223883	/m/03hmdy7	Bugs Bunny	/m/041rx	Mel Blanc	38.0	/m/052d9hd	/m/0d9kl	/m/0c5vh	1947.0	European, Jewish, Asian, Russian, Eastern European, Western European, German, European-Jewish, Lithuanian, German-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
29373289	/m/0ds1glg	Benjamin Mee	/m/0cnvdq1	Matt Damon	41.0	/m/0fynx99	/m/0gw7n5b	/m/0169dl	2011.0	European, Scandinavian, Western European, British, Finnish, Swedish, Finnic, Scottish
29373289	/m/0ds1glg	Kelly Foster	/m/013b6_	Scarlett Johansson	27.0	/m/0fynx9g	/m/0gw7n90	/m/02114t	2011.0	European, Jewish, Scandinavian, Danish, European-Jewish, Polish, Swedish, Polish-Jewish, Central European
277158	/m/01pgr3	Hector Gorgonzolas	/m/048z7l	Hank Azaria	37.0	/m/03lc1vp	/m/0h2h0zd	/m/0sw6g	2001.0	European, Jewish, Greek, European-Jewish, Spanish, Sephardic-Jewish, Spanish-Jewish, Southern European, Greek-Jewish
277158	/m/01pgr3		/m/041rx	Larry King	67.0	/m/0cfzp00		/m/01r_ch	2001.0	European, Jewish, Asian, Russian, Western European, Austrian, Belarusian, European-Jewish, Lithuanian, Austrian-Jewish, Belarusian-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
277158	/m/01pgr3		/m/041rx	Alan Arkin	67.0	/m/0cg52__		/m/015grj	2001.0	European, Jewish, Asian, Russian, Eastern European, Western European, German, European-Jewish, Ukrainian, German-Jewish, Russian-Jewish, Ukrainian-Jewish, Asian-Jewish, Central European
277158	/m/01pgr3	Lee Phillips	/m/041rx	Billy Crystal	53.0	/m/0jtcy8	/m/0h2l73x	/m/01h1b	2001.0	European, Jewish, Asian, Russian, Eastern European, Western European, Austrian, European-Jewish, Lithuanian, Austrian-Jewish, Lithuanian-Jewish, Russian-Jewish, Asian-Jewish, Central European
18418582	/m/04dywb0	Jonas Hodges	/m/027n1m6	Jon Voight	69.0	/m/0h1tjgb	/m/0h1tjgf	/m/046qq	2008.0	European, Slovak, Central European
28014683	/m/0ch3qr1	Crazy Puppeteer	/m/033tf_	Dana Carvey	56.0	/m/0h2xzdk	/m/0hcfl29	/m/0pz04	2011.0	European, Scandinavian, Western European, British, German, Irish, Norwegian, Swedish, Central European, English
28014683	/m/0ch3qr1		/m/01qhm_	Johnny Depp	48.0	/m/0gz4gz9		/m/0jfx1	2011.0	European, Western European, French
1374292	/m/04xp1l	Charlie Grimes	/m/0x67	Morgan Freeman	64.0	/m/04xg2cq	/m/04xg26f	/m/055c8	2002.0	African, North African, Nigerien, African by ethnicity, Berber, Songhai, Tuareg
2419947	/m/07bt5m	Avner	/m/041rx	Steven Bauer	29.0	/m/0cf_50q	/m/0chhk2f	/m/02vy5j	1986.0	European, Jewish, Western European, German, European-Jewish, German-Jewish, Central European
2355009	/m/07630r		/m/0x67	Kim Wayans	40.0	/m/05t6q6s		/m/030g8s	2002.0	African, Malagasy, Asian, Oceanian
1295310	/m/04qqnv	Kathleen	/m/09kr66	Ellen Barkin	38.0	/m/0jzzhg	/m/0h2bs9r	/m/02z1yj	1992.0	European, Jewish, Asian, Russian, Eastern European, European-Jewish, Russian-Jewish, Asian-Jewish
31845063	/m/0gttl5k		/m/041rx	Benny Goodman	20.0	/m/0gw4c9x		/m/0f2x0	1929.0	European, Jewish, European-Jewish, Lithuanian, Polish, Lithuanian-Jewish, Polish-Jewish, Central European
